"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.018523592E1,1.838445663E-1,-7.565174103E-1,-2.119231224E-2,7.788238124E-1
6.019321980E1,-8.128273487E-2,-7.424583435E-1,-2.296218872E-1,7.813945776E-1
6.020119784E1,-2.936336994E-1,-6.687994003E-1,-5.661189556E-1,9.241234004E-1
6.020917888E1,-2.629381418E-1,-6.500625610E-1,-9.584765434E-1,1.187600557E0
6.021716080E1,-2.125434875E-1,-4.847593307E-1,-1.233632922E0,1.342392092E0
6.022519603E1,-8.458971977E-2,-2.549581528E-1,-1.433565021E0,1.458515598E0
6.023313365E1,-7.238602638E-2,9.296131134E-2,-1.487274647E0,1.491934120E0
6.024111638E1,-2.283962965E-1,5.457782745E-1,-1.462856174E0,1.577969257E0
6.024926076E1,-4.290226698E-1,9.339447021E-1,-1.365880489E0,1.709369085E0
6.025711907E1,-5.315854549E-1,1.230545998E0,-1.253259420E0,1.835071040E0
6.026515326E1,-6.449801922E-1,1.433839798E0,-1.442568541E0,2.133752565E0
6.027314611E1,-6.705287695E-1,1.274117470E0,-1.590530753E0,2.145407242E0
6.028112607E1,-4.024751186E-1,6.966228485E-1,-1.427989006E0,1.639030877E0
6.028919419E1,2.022179365E-1,-4.473304749E-2,-9.030698538E-1,9.265140583E-1
6.029729165E1,5.278294086E-1,-8.850975037E-1,-1.608674526E-1,1.043014771E0
6.030514561E1,7.282869816E-1,-1.445406914E0,5.592069626E-1,1.712400508E0
6.031315227E1,9.421606660E-1,-1.975254536E0,1.165793657E0,2.479591106E0
6.032123034E1,1.080955982E0,-2.342933655E0,1.615575552E0,3.044320665E0
6.032907753E1,9.926562905E-1,-2.474303722E0,1.943234682E0,3.299046294E0
6.033717923E1,9.580925703E-1,-2.358058929E0,2.044635296E0,3.264799654E0
6.034513546E1,4.505705833E-1,-1.869944572E0,1.987829685E0,2.766075453E0
6.035308269E1,1.332283020E-1,-1.292302132E0,1.643310785E0,2.094818588E0
6.036105946E1,-4.671344757E-1,-5.983524323E-1,1.247545004E0,1.460345435E0
6.036918415E1,-7.906579971E-1,-3.783321381E-2,7.030489445E-1,1.058701676E0
6.037705519E1,-9.261115789E-1,2.171583176E-1,1.522114277E-1,9.633320872E-1
6.038512488E1,-8.104341030E-1,2.818870544E-1,-4.917972088E-1,9.890036609E-1
6.039315769E1,-7.233071327E-1,3.319711685E-1,-1.212899446E0,1.450690571E0
6.040114888E1,-8.357174397E-1,3.515777588E-1,-1.822016358E0,2.035134927E0
6.040914338E1,-8.984298706E-1,3.553915024E-1,-2.013809204E0,2.233586099E0
6.041701888E1,-8.041685820E-1,4.252758026E-1,-1.860451818E0,2.070948474E0
6.042509588E1,-7.385451794E-1,6.756925583E-1,-1.588545203E0,1.877627566E0
6.043305630E1,-7.899992466E-1,1.020195961E0,-1.237471819E0,1.787801754E0
6.044100857E1,-7.551544905E-1,1.319869041E0,-8.547807932E-1,1.744409010E0
6.044917176E1,-4.938967228E-1,1.483647346E0,-4.004474878E-1,1.614156626E0
6.045696226E1,-2.782462835E-1,1.559415817E0,-2.739667892E-3,1.584047408E0
6.046499573E1,-6.933808327E-2,1.286226273E0,3.528597355E-1,1.335550743E0
6.047303980E1,3.675920963E-1,8.054084778E-1,8.050839901E-1,1.196648234E0
6.048098200E1,8.674637079E-1,1.047277451E-1,1.256384134E0,1.530347110E0
6.048896638E1,1.441565752E0,-6.890735626E-1,1.631888866E0,2.283855395E0
6.049691250E1,1.794558764E0,-1.456676960E0,1.863993883E0,2.969313408E0
6.050493692E1,1.919346094E0,-2.056883812E0,1.995806694E0,3.449333965E0
6.051292015E1,1.901306868E0,-2.482770920E0,1.953401089E0,3.687125582E0
6.052100415E1,1.784475088E0,-2.638622284E0,1.822123766E0,3.669715781E0
6.052884473E1,1.489517689E0,-2.351602077E0,1.698847055E0,3.261100519E0
6.053691411E1,8.940640688E-1,-1.536110401E0,1.470838308E0,2.307022118E0
6.054487826E1,7.994413376E-2,-4.989576340E-1,1.135707140E0,1.243052892E0
6.055283550E1,-6.120584011E-1,6.380605698E-1,7.873742580E-1,1.183932008E0
6.056079234E1,-1.184130549E0,1.618463516E0,3.581359386E-1,2.037118225E0
6.056890442E1,-1.573935747E0,2.150032997E0,-2.640309334E-1,2.677616096E0
6.057677107E1,-1.640930891E0,2.250012398E0,-1.072135210E0,2.984071696E0
6.058480800E1,-1.550169706E0,1.936092377E0,-1.799355984E0,3.064173912E0
6.059275250E1,-1.119343638E0,1.384051323E0,-2.059297800E0,2.721991123E0
6.060075330E1,-1.024423242E0,9.151477814E-1,-1.850008488E0,2.304228687E0
6.060874807E1,-7.225180864E-1,6.395845413E-1,-1.246391177E0,1.576258779E0
6.061672184E1,-7.205269337E-1,4.728422165E-1,-2.567503452E-1,8.992550048E-1
6.062473857E1,-6.483373642E-1,6.395072937E-1,5.144824982E-1,1.045946059E0
6.063272123E1,-6.462759972E-1,8.393144608E-1,1.073995113E0,1.508504866E0
6.064073915E1,-9.031759501E-1,1.301864624E0,1.430111408E0,2.134431291E0
6.064870357E1,-1.091284990E0,1.602741241E0,1.379087687E0,2.379404393E0
6.065669819E1,-1.026731491E0,1.766081810E0,1.343515158E0,2.445047135E0
6.066472184E1,-7.869682312E-1,1.696219444E0,1.376790524E0,2.322074836E0
6.067272180E1,-3.022027016E-1,1.332906723E0,1.494909763E0,2.025517713E0
6.068071451E1,2.654830217E-1,9.445981979E-1,1.591178417E0,1.869383788E0
6.068859373E1,6.444230080E-1,3.065519333E-1,1.682040453E0,1.827160416E0
6.069664468E1,1.017919183E0,-1.842622757E-1,1.588667870E0,1.895778903E0
6.070464029E1,1.067777276E0,-7.017488480E-1,1.472477913E0,1.949561736E0
6.071265103E1,1.063043714E0,-1.119660378E0,1.431449175E0,2.105409233E0
6.072060942E1,1.092091560E0,-1.361864090E0,1.384224653E0,2.227872453E0
6.072848134E1,1.128156900E0,-1.498326302E0,1.270344734E0,2.265280433E0
6.073644903E1,1.287088394E0,-1.488767147E0,1.051518679E0,2.231303584E0
6.074445503E1,1.406409264E0,-1.419373989E0,7.855956554E-1,2.147037511E0
6.075243388E1,1.417824268E0,-1.282914162E0,4.998598099E-1,1.976348712E0
6.076048796E1,1.130207777E0,-9.715080261E-1,1.632566452E-1,1.499283228E0
6.076842092E1,7.279783487E-1,-5.952529907E-1,-2.547075748E-1,9.742456302E-1
6.077626238E1,1.969385147E-1,-1.877832413E-1,-7.337374687E-1,7.825714008E-1
6.078436765E1,-3.099226952E-2,4.507732391E-2,-1.114835620E0,1.116176933E0
6.079229757E1,-2.108347416E-1,2.135448456E-1,-1.392749071E0,1.424711432E0
6.080022653E1,-5.801866055E-1,3.967838287E-1,-1.722148776E0,1.860067287E0
6.080832569E1,-9.511706829E-1,5.397844315E-1,-1.941993356E0,2.228773451E0
6.081620776E1,-1.372564316E0,8.219327927E-1,-2.155668736E0,2.684476488E0
6.082418623E1,-1.788644314E0,1.096941948E0,-2.330615520E0,3.135968562E0
6.083219065E1,-2.018385887E0,1.087606430E0,-2.355488062E0,3.287110182E0
6.084020926E1,-1.728584290E0,8.825969696E-1,-1.995664835E0,2.783820970E0
6.084809842E1,-1.484209538E0,6.351976395E-1,-1.461810470E0,2.177898951E0
6.085615680E1,-1.500029802E0,4.553623199E-1,-7.737149000E-1,1.748164465E0
6.086409100E1,-1.555896282E0,4.097518921E-1,-2.431410551E-1,1.627214622E0
6.087207046E1,-1.372565031E0,2.753438950E-1,2.530908585E-1,1.422604656E0
6.088006253E1,-8.746685982E-1,-3.164291382E-3,7.315144539E-1,1.140249344E0
6.088817169E1,-2.793878317E-1,-2.773170471E-1,1.103829384E0,1.171922188E0
6.089618669E1,9.745478630E-3,-5.018739700E-1,1.241990089E0,1.339593908E0
6.090402230E1,1.073708534E-1,-6.793746948E-1,1.228998661E0,1.408373596E0
6.091195926E1,3.168693781E-1,-1.075629234E0,1.290733814E0,1.709788944E0
6.092002823E1,6.186559200E-1,-1.357192993E0,1.457221031E0,2.085234064E0
6.092794438E1,6.570065022E-1,-1.430880070E0,1.488576412E0,2.166779881E0
6.093592588E1,4.969152212E-1,-1.119582176E0,1.387764692E0,1.851021293E0
6.094408373E1,1.577675343E-1,-4.617166519E-1,1.136594296E0,1.236899129E0
6.095191211E1,-5.560755730E-3,2.291078568E-1,9.081349373E-1,9.366057849E-1
6.095998711E1,1.298063993E-1,7.478084564E-1,5.590960979E-1,9.426853322E-1
6.096809854E1,1.806921959E-1,1.079361916E0,1.393721104E-1,1.103220921E0
6.097606363E1,4.514098167E-1,8.249711990E-1,-4.173980951E-1,1.028868054E0
6.098405692E1,1.062768698E0,1.448602676E-1,-9.586572647E-1,1.438570663E0
6.099205484E1,1.709907651E0,-7.734851837E-1,-1.213204384E0,2.234709910E0
6.099991600E1,2.003009319E0,-1.583953381E0,-1.136648774E0,2.795161012E0
6.100801553E1,1.908613682E0,-2.078672409E0,-7.723062038E-1,2.925772042E0
6.101585953E1,1.559201002E0,-2.119406223E0,-2.744865417E-1,2.645436328E0
6.102397622E1,9.647327662E-1,-1.693203926E0,1.841289997E-1,1.957435142E0
6.103197183E1,1.524313688E-1,-8.745298386E-1,3.132724762E-1,9.413699619E-1
6.103996744E1,-7.412703037E-1,2.351484299E-1,2.104988098E-1,8.056588584E-1
6.104772269E1,-1.475076914E0,1.235759735E0,-3.257083893E-2,1.924581743E0
6.105572269E1,-1.788996935E0,1.906966209E0,-3.279719353E-1,2.635260091E0
6.106383019E1,-1.763165951E0,1.987874985E0,-5.885970592E-1,2.721552429E0
6.107175803E1,-1.239968538E0,1.577213287E0,-1.056972265E0,2.267667105E0
6.107966434E1,-5.546431541E-1,8.651914597E-1,-1.258917332E0,1.625133268E0
6.108766953E1,-1.492816210E-1,1.040391922E-1,-1.034305334E0,1.050188878E0
6.109566007E1,1.144262552E-1,-5.650939941E-1,-5.486519337E-1,7.958916600E-1
6.110377769E1,2.485281229E-1,-9.460773468E-1,-2.198219299E-3,9.781786167E-1
6.111176003E1,1.247948408E-1,-9.772806168E-1,4.527971745E-1,1.084286142E0
6.111982300E1,-5.184388161E-2,-8.214006424E-1,7.507922649E-1,1.114035829E0
6.112776734E1,-2.576694489E-1,-3.950319290E-1,9.171319008E-1,1.031297577E0
6.113574830E1,-4.606726170E-1,1.126632690E-1,9.837372303E-1,1.092085716E0
6.114375911E1,-7.438758612E-1,7.423171997E-1,9.370932579E-1,1.408023400E0
6.115171726E1,-1.086896539E0,1.320308685E0,6.857745647E-1,1.842510750E0
6.115969434E1,-1.031453013E0,1.545438766E0,3.867321014E-1,1.897850895E0
6.116774180E1,-5.658384562E-1,1.230223656E0,1.841022968E-1,1.366571278E0
6.117562726E1,2.692122459E-1,3.940677643E-1,1.412560940E-1,4.977126885E-1
6.118359526E1,1.036067009E0,-3.240756989E-1,3.745727539E-1,1.148374788E0
6.119163419E1,1.234169126E0,-9.984788895E-1,6.364748478E-1,1.710331475E0
6.119952396E1,1.309493542E0,-1.483239174E0,1.055397749E0,2.242462082E0
6.120756696E1,1.294899940E0,-1.493800640E0,1.352069616E0,2.395057088E0
6.121541715E1,9.958505630E-1,-1.180863380E0,1.365554094E0,2.061769786E0
6.122352800E1,5.052146912E-1,-5.595350266E-1,1.206021547E0,1.422255006E0
6.123148730E1,7.505536079E-2,2.430610657E-1,8.896803856E-1,9.253340896E-1
6.123955688E1,-2.668726444E-1,8.980112076E-1,5.312976837E-1,1.076996920E0
6.124740938E1,-4.091243744E-1,1.228812218E0,8.717703819E-2,1.298060883E0
6.125546665E1,-2.562208176E-1,1.255056381E0,-5.236488581E-1,1.383843833E0
6.126349684E1,-7.746815681E-2,1.089505196E0,-1.107494712E0,1.555495877E0
6.127147507E1,1.446486712E-1,7.068014145E-1,-1.446879625E0,1.616772132E0
6.127953873E1,3.549007177E-1,1.979455948E-1,-1.271504521E0,1.334863561E0
6.128749534E1,6.789757013E-1,-1.761341095E-1,-9.656667709E-1,1.193542433E0
6.129553565E1,6.827224493E-1,-3.108272552E-1,-6.666759253E-1,1.003583736E0
6.130342103E1,5.989254713E-1,-2.054824829E-1,-2.644500732E-1,6.861986682E-1
6.131134238E1,4.216763973E-1,1.077384949E-1,2.742633820E-1,5.144307242E-1
6.131937500E1,1.445351839E-1,3.805799484E-1,7.308740616E-1,8.366052895E-1
6.132753457E1,-7.497227192E-2,4.401512146E-1,1.030429840E0,1.123004714E0
6.133536942E1,-8.376801014E-2,4.102468491E-1,1.333622694E0,1.397808659E0
6.134349527E1,8.994793892E-2,2.643890381E-1,1.459415913E0,1.485896026E0
6.135149087E1,1.982048750E-1,1.558113098E-1,1.343953371E0,1.367396431E0
6.135948648E1,2.155171633E-1,-3.921508789E-3,1.069331646E0,1.090840591E0
6.136737784E1,2.999068499E-1,-1.856946945E-1,9.050202370E-1,9.713332422E-1
6.137520892E1,3.368746042E-1,-3.773612976E-1,5.836462975E-1,7.723529300E-1
6.138332069E1,3.737368584E-1,-5.160093307E-1,2.052783966E-1,6.693908341E-1
6.139134361E1,3.508164883E-1,-6.376047134E-1,-5.013489723E-2,7.294693187E-1
6.139930253E1,2.960139513E-1,-7.323961258E-1,-1.527481079E-1,8.045870549E-1
6.140724584E1,1.547967196E-1,-7.118740082E-1,-2.263181210E-1,7.628541930E-1
6.141521250E1,1.420414448E-2,-6.886157990E-1,-3.795614243E-1,7.864225016E-1
6.142328619E1,-4.352986813E-2,-5.548448563E-1,-4.774116278E-1,7.332595218E-1
6.143107346E1,-2.085138559E-1,-3.462162018E-1,-5.999506712E-1,7.233840573E-1
6.143905815E1,-2.216826677E-1,-1.331033707E-1,-7.370873690E-1,7.811257914E-1
6.144699715E1,-2.888133526E-1,4.991149902E-2,-8.324729204E-1,8.825618809E-1
6.145502761E1,-1.722791195E-1,3.299894333E-1,-1.159639955E0,1.217923620E0
6.146294934E1,-2.732156515E-1,3.824377060E-1,-1.046856403E0,1.147525041E0
6.147099872E1,-2.864379883E-1,7.362041473E-1,-9.936327934E-1,1.269389379E0
6.147901638E1,-4.056454897E-1,1.011350632E0,-1.071482897E0,1.528219213E0
6.148687596E1,-7.097860575E-1,1.450260162E0,-9.091471434E-1,1.852997386E0
6.149483703E1,-6.081526279E-1,1.525855064E0,-8.598947525E-1,1.854050237E0
6.150292946E1,-5.446918011E-1,1.539789200E0,-5.847809315E-1,1.734822376E0
6.151085284E1,-3.615735769E-1,1.106771469E0,-4.100687504E-1,1.234437085E0
6.151899676E1,1.158934832E-1,5.257177353E-1,4.595160484E-2,5.402980535E-1
6.152683038E1,7.263644934E-1,-3.209381104E-1,5.704219341E-1,9.777463019E-1
6.153479792E1,1.332097530E0,-1.312137604E0,1.161789894E0,2.201350649E0
6.154281738E1,1.740914345E0,-2.179905415E0,1.571505070E0,3.201936688E0
6.155085903E1,1.827072144E0,-2.586503029E0,1.875697613E0,3.680547795E0
6.155877080E1,1.505251765E0,-2.531922817E0,1.867208004E0,3.487532331E0
6.156677588E1,1.202150345E0,-1.882854939E0,1.704824209E0,2.810112766E0
6.157475123E1,5.704524517E-1,-1.000750542E0,1.399836540E0,1.812859616E0
6.158277773E1,-3.218857050E-1,1.472148895E-1,1.021122694E0,1.080728545E0
6.159083600E1,-7.129347324E-1,8.918170929E-1,3.947997093E-1,1.208089595E0
6.159886611E1,-7.821370363E-1,1.219284058E0,-2.131502628E-1,1.464180655E0
6.160668238E1,-4.614655972E-1,7.016324997E-1,-7.850701809E-1,1.149597256E0
6.161482705E1,2.160935402E-1,-1.435213089E-1,-1.093922257E0,1.124260063E0
6.162285318E1,7.612272501E-1,-9.812383652E-1,-1.063410878E0,1.634973502E0
6.163081826E1,9.630125761E-1,-1.557954311E0,-7.402279377E-1,1.975487853E0
6.163866957E1,9.974735975E-1,-1.624890804E0,-2.517871857E-1,1.923179786E0
6.164678811E1,7.656722069E-1,-1.099940300E0,3.349413872E-1,1.381415334E0
6.165483560E1,1.523338556E-1,-2.112674713E-1,5.818665028E-1,6.375015098E-1
6.166283120E1,-5.273669958E-1,8.444814682E-1,7.432484627E-1,1.242450472E0
6.167064819E1,-1.125065565E0,1.736322403E0,7.450373173E-1,2.199015374E0
6.167866638E1,-1.346716046E0,1.977649689E0,7.278687954E-1,2.500906912E0
6.168666292E1,-1.169541240E0,1.757355690E0,4.158644676E-1,2.151527129E0
6.169450942E1,-5.141553879E-1,1.164062500E0,1.195034981E-1,1.278154276E0
6.170267942E1,1.260390282E-1,2.168121338E-1,-4.275560379E-2,2.544039694E-1
6.171049696E1,7.582020760E-1,-8.810901642E-1,1.069636345E-1,1.167318073E0
6.171862900E1,1.343936086E0,-1.633851051E0,3.368043900E-1,2.142211628E0
6.172645222E1,1.357842445E0,-2.108428478E0,3.841700554E-1,2.537083638E0
6.173457261E1,1.185465336E0,-2.201699734E0,2.156014442E-1,2.509839390E0
6.174246438E1,8.383879662E-1,-1.910912991E0,1.676175594E-1,2.093460887E0
6.175044438E1,2.864673138E-1,-1.260324955E0,1.445090771E-1,1.300525043E0
6.175839226E1,-1.131682396E-1,-5.782337189E-1,2.007675171E-1,6.224699832E-1
6.176640361E1,-4.544222355E-1,2.447547913E-1,3.267140388E-1,6.108572166E-1
6.177447150E1,-8.517510891E-1,7.891387939E-1,1.802315712E-1,1.175033350E0
6.178245884E1,-9.637310505E-1,1.016454697E0,-8.091235161E-2,1.403034033E0
6.179040573E1,-6.165890694E-1,1.025338173E0,-5.459358692E-1,1.315122208E0
6.179833403E1,-1.887235641E-1,8.497467041E-1,-1.047316790E0,1.361821759E0
6.180642869E1,1.087388992E-1,5.329465866E-1,-1.327328324E0,1.434453447E0
6.181433642E1,4.530240297E-1,-8.918762207E-2,-1.076133490E0,1.171003199E0
6.182248669E1,8.040401936E-1,-7.349195480E-1,-4.422954321E-1,1.175675391E0
6.183040884E1,1.072580814E0,-1.316545963E0,2.077939510E-1,1.710818869E0
6.183831892E1,1.212898850E0,-1.744299412E0,7.316546440E-1,2.247003021E0
6.184631311E1,1.280424356E0,-1.987368107E0,1.164417505E0,2.635334258E0
6.185442569E1,1.102197409E0,-2.060784340E0,1.505861998E0,2.780160351E0
6.186239946E1,8.104518652E-1,-1.862307072E0,1.567998409E0,2.565860259E0
6.187046307E1,3.653408289E-1,-1.325186253E0,1.379290819E0,1.947314995E0
6.187831323E1,-1.272652149E-1,-6.959323883E-1,9.041092396E-1,1.148012126E0
6.188632007E1,-5.598473549E-1,2.045536041E-2,3.802287579E-1,6.770682320E-1
6.189427638E1,-7.826669216E-1,7.335014343E-1,-1.643359661E-1,1.085171956E0
6.190230634E1,-1.061199427E0,1.486851692E0,-7.316032648E-1,1.967769172E0
6.191040072E1,-1.354550123E0,2.103823662E0,-1.213222384E0,2.780789203E0
6.191827184E1,-1.609854698E0,2.623303413E0,-1.560990095E0,3.451093019E0
6.192625499E1,-1.813308239E0,2.873451233E0,-1.818129539E0,3.853622164E0
6.193446384E1,-1.799686193E0,2.766306877E0,-1.795161009E0,3.756850700E0
6.194228876E1,-1.410125017E0,2.029049873E0,-1.273280501E0,2.779701277E0
6.195026438E1,-6.097693443E-1,1.243524551E0,-5.309433937E-1,1.483264255E0
6.195840015E1,8.664608002E-2,1.173963547E-1,3.272178173E-1,3.582749604E-1
6.196625565E1,6.331995726E-1,-9.813690186E-1,1.094937325E0,1.600910552E0
6.197424861E1,1.297923326E0,-2.005463123E0,1.795006752E0,2.988065685E0
6.198227123E1,1.877987504E0,-2.780776501E0,2.596829891E0,4.243003712E0
6.199020199E1,2.051535606E0,-3.276664257E0,3.222421885E0,5.032825230E0
6.199832207E1,1.907444715E0,-3.362545013E0,3.711218834E0,5.358936419E0
6.200617499E1,1.710495949E0,-2.778583050E0,3.797984123E0,5.007095321E0
6.201420553E1,1.105009317E0,-1.945187569E0,3.392956257E0,4.064105366E0
6.202228896E1,4.357413054E-1,-1.003746986E0,2.895282269E0,3.095163633E0
6.203038492E1,-8.957386017E-2,-1.034278870E-1,2.118599415E0,2.123013020E0
6.203818984E1,-6.119246483E-1,5.168218613E-1,1.299407721E0,1.526439332E0
6.204630915E1,-7.758688927E-1,8.096714020E-1,3.368482590E-1,1.170900110E0
6.205411530E1,-7.082555294E-1,7.645330429E-1,-4.863247871E-1,1.150064549E0
6.206209976E1,-6.010835171E-1,5.950212479E-1,-1.323847175E0,1.570962451E0
6.207026261E1,-4.819989204E-1,3.097810745E-1,-1.962518454E0,2.044447591E0
6.207806184E1,-5.090820789E-1,2.730770111E-1,-2.354005098E0,2.423855528E0
6.208605353E1,-7.145388126E-1,4.807729721E-1,-2.550210238E0,2.691705894E0
6.209405899E1,-1.109075308E0,1.033214569E0,-2.546972036E0,2.963890507E0
6.210206130E1,-1.522669077E0,1.740983009E0,-2.275921822E0,3.244898010E0
6.211002638E1,-1.775670052E0,2.324555397E0,-1.719461918E0,3.393097584E0
6.211813026E1,-1.934828997E0,2.705705643E0,-8.349832296E-1,3.429519393E0
6.212609126E1,-1.727363825E0,2.445841789E0,-2.029466629E-2,2.994384697E0
6.213398926E1,-9.306471348E-1,1.577242851E0,6.232802868E-1,1.934496683E0
6.214211907E1,7.836270332E-2,4.422721863E-1,1.223000288E0,1.302871868E0
6.214998965E1,8.931437731E-1,-9.473323822E-1,1.876801729E0,2.284191142E0
6.215797776E1,1.382209063E0,-2.211032867E0,2.534522057E0,3.636340233E0
6.216593780E1,1.528693199E0,-3.205555916E0,2.945772648E0,4.614116180E0
6.217390403E1,1.527581692E0,-3.715791702E0,3.187407017E0,5.128369847E0
6.218191261E1,1.437095046E0,-3.504851341E0,3.194183826E0,4.955001051E0
6.218997326E1,9.547802210E-1,-2.638153076E0,2.730245113E0,3.914804631E0
6.219789842E1,1.941730976E-1,-1.457967758E0,2.111971617E0,2.573673889E0
6.220586723E1,-4.141032696E-1,-1.829624176E-1,1.473455191E0,1.541436656E0
6.221387619E1,-9.100565910E-1,1.014191628E0,6.324820518E-1,1.502272013E0
6.222193830E1,-1.266520977E0,1.923284531E0,-4.787189960E-1,2.352077943E0
6.222988926E1,-1.305327415E0,2.427611351E0,-1.471293569E0,3.124400950E0
6.223788215E1,-1.010911226E0,2.269274712E0,-2.047713518E0,3.219422289E0
6.224589319E1,-6.319704056E-1,1.831966400E0,-2.488380432E0,3.153969667E0
6.225386957E1,-1.196947098E-1,1.332105637E0,-2.784622669E0,3.089167470E0
6.226200815E1,2.042541504E-1,9.592638016E-1,-2.781263351E0,2.949124044E0
6.226992665E1,3.311284781E-1,7.331943512E-1,-2.429606199E0,2.559337084E0
6.227790834E1,9.925603867E-3,8.118867874E-1,-1.800626516E0,1.975225183E0
6.228579969E1,-2.583234310E-1,9.733619690E-1,-9.912482500E-1,1.413059663E0
6.229378061E1,-4.042170048E-1,1.057498932E0,3.646969795E-2,1.132707119E0
6.230178865E1,-2.938809395E-1,8.808174133E-1,9.364466667E-1,1.318763694E0
6.230982030E1,5.744957924E-2,4.282798767E-1,1.609521627E0,1.666518520E0
6.231774934E1,7.068642378E-1,-3.055038452E-1,2.197594881E0,2.328607505E0
6.232581038E1,1.147379994E0,-1.110206604E0,2.619848251E0,3.068003327E0
6.233377784E1,1.465808868E0,-1.859591961E0,2.969401360E0,3.797897094E0
6.234169453E1,1.380814672E0,-2.263860703E0,3.020078182E0,4.019028075E0
6.234974573E1,1.155478597E0,-2.586396694E0,2.824243307E0,4.000116111E0
6.235766726E1,1.147436857E0,-2.736670971E0,2.539261580E0,3.905615024E0
6.236563573E1,1.077227354E0,-2.512701988E0,2.294911146E0,3.569412728E0
6.237363211E1,5.871577263E-1,-1.849756718E0,1.817435026E0,2.658838879E0
6.238164265E1,-2.383961678E-1,-8.110046387E-1,1.211895227E0,1.477582925E0
6.238959288E1,-1.050106525E0,2.959575653E-1,5.275571346E-1,1.211870919E0
6.239759396E1,-1.540476799E0,1.198611259E0,-9.893488884E-2,1.954360722E0
6.240557426E1,-1.776992083E0,1.851357460E0,-6.868771315E-1,2.656506258E0
6.241355661E1,-1.699728489E0,2.129967690E0,-1.196622372E0,2.976196296E0
6.242174234E1,-1.370167971E0,2.064229965E0,-1.686992645E0,2.997390499E0
6.242948684E1,-8.442294598E-1,1.779125214E0,-1.976325274E0,2.789959049E0
6.243756365E1,-1.604647636E-1,1.153867722E0,-1.879122972E0,2.210941610E0
6.244546503E1,3.770859241E-1,4.593019485E-1,-1.375061512E0,1.497980719E0
6.245345157E1,6.641496420E-1,-1.751976013E-1,-6.075817347E-1,9.170302671E-1
6.246159496E1,7.537816763E-1,-5.852165222E-1,1.513266563E-1,9.662116488E-1
6.246942811E1,7.385174036E-1,-8.172702789E-1,8.761672974E-1,1.407482788E0
6.247749819E1,6.632484198E-1,-8.795719147E-1,1.441036224E0,1.813871721E0
6.248552426E1,5.846710205E-1,-7.944211960E-1,1.778665781E0,2.033862630E0
6.249345092E1,5.613517761E-1,-6.285276413E-1,1.877114773E0,2.057601196E0
6.250157632E1,5.870177746E-1,-5.573844910E-1,1.739868879E0,1.918960931E0
6.250948507E1,7.729842663E-1,-5.593681335E-1,1.405953884E0,1.699147936E0
6.251741749E1,9.407938719E-1,-6.723337173E-1,1.032720327E0,1.550366734E0
6.252547776E1,9.449490309E-1,-7.713069916E-1,5.998051167E-1,1.359267937E0
