"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.562960280E1,-2.195477486E-3,-4.191350937E-2,7.831478119E-2
3.563960280E1,-2.125753462E-2,-4.881548882E-2,7.839393616E-2
3.564960280E1,-2.837754786E-2,-6.513381004E-2,8.570098877E-2
3.565960280E1,-3.074926138E-2,-5.519390106E-2,8.580207825E-2
3.566960280E1,-4.207061231E-2,-5.859565735E-2,8.859348297E-2
3.567960280E1,-3.204263747E-2,-4.099655151E-2,1.032009125E-1
3.568960280E1,-4.382984340E-2,-4.736518860E-2,1.010370255E-1
3.569960280E1,-4.133483768E-2,-3.709840775E-2,9.644222260E-2
3.570960280E1,-3.426723182E-2,-1.903510094E-2,9.440803528E-2
3.571960280E1,-2.486294508E-2,-1.363492012E-2,1.065464020E-1
3.572960280E1,-2.487456799E-2,-5.743503571E-3,1.091365814E-1
3.573960280E1,-2.974732220E-2,-7.681846619E-3,1.020803452E-1
3.574960280E1,-1.736770570E-2,-6.934881210E-3,9.032440186E-2
3.575960280E1,-1.736770570E-2,-6.934881210E-3,9.032440186E-2
3.576960280E1,-1.252083480E-2,-1.043796539E-3,1.026039124E-1
3.577960280E1,1.636296511E-3,-1.474404335E-2,7.884311676E-2
3.578960280E1,1.636296511E-3,-1.474404335E-2,7.884311676E-2
3.579960280E1,4.810571671E-3,-2.498078346E-2,-3.256607056E-2
3.580960280E1,1.396891475E-2,-3.710341454E-2,5.184936523E-2
3.581960280E1,-2.870917320E-3,-4.710340500E-2,1.385889053E-1
3.582960280E1,5.479723215E-3,-5.206990242E-2,2.972497940E-1
3.583960280E1,5.479723215E-3,-5.206990242E-2,2.972497940E-1
3.584960280E1,1.865492761E-2,-3.944611549E-2,1.938352585E-1
3.585960280E1,2.830165625E-2,-1.919269562E-2,7.615947723E-2
3.586960280E1,4.333734512E-3,4.603624344E-3,-9.626388550E-2
3.587960280E1,-5.080446601E-3,-3.036975861E-3,-8.374881744E-2
3.588960280E1,-3.367729485E-2,-1.462268829E-2,-3.987312317E-2
3.589960280E1,-3.825822473E-2,-1.100134850E-2,-4.124832153E-2
3.590960280E1,-3.825822473E-2,-1.100134850E-2,-4.124832153E-2
3.591960280E1,-3.072878718E-2,-4.166102409E-2,3.375167847E-1
3.592960280E1,-8.781716228E-3,-5.002164841E-2,3.498382568E-1
3.593960280E1,1.950374246E-2,-4.765295982E-2,2.492656708E-1
3.594960280E1,2.226664126E-2,-2.861905098E-2,-1.291408539E-1
3.595960280E1,8.125245571E-3,-3.111743927E-2,-2.266998291E-1
3.596960280E1,-4.529312253E-3,-6.554317474E-2,-1.585817337E-1
3.597960280E1,-3.764803708E-2,-9.149932861E-2,-1.585388184E-2
3.598960280E1,-3.360345960E-2,-1.020545959E-1,2.978610992E-1
3.599960280E1,2.675697207E-3,-5.240464211E-2,3.270998001E-1
3.600960280E1,2.205865085E-2,-2.107882500E-2,2.601232529E-1
3.601960280E1,2.294331789E-2,4.413127899E-3,1.306142807E-1
3.602960280E1,-6.926387548E-3,3.926467896E-2,-1.805400848E-2
3.603960280E1,-2.856139839E-2,4.291749001E-2,-3.284454346E-3
3.604960280E1,-2.905692160E-2,4.802083969E-2,6.456279755E-2
3.605960280E1,-1.136086881E-2,3.499770164E-2,9.916400909E-2
3.606960280E1,1.687863469E-2,1.448726654E-2,1.421995163E-1
3.607960280E1,1.191087067E-2,1.244068146E-3,1.312303543E-1
3.608960280E1,3.031745553E-3,-3.178358078E-3,1.272468567E-1
3.609960280E1,-2.420257032E-2,-2.489733696E-2,1.159439087E-1
3.610960280E1,-5.616560578E-2,-3.826427460E-2,6.432914734E-2
3.611960280E1,-7.379321754E-2,-5.318355560E-2,4.573726654E-2
3.612960280E1,-7.379321754E-2,-5.318355560E-2,4.573726654E-2
3.613960280E1,-7.488441467E-2,-6.482124329E-2,8.794021606E-2
3.614960280E1,-4.846248031E-2,-6.304121017E-2,1.233539581E-1
3.615960280E1,-3.158192337E-2,-7.183980942E-2,1.338500977E-1
3.616960280E1,-2.668349445E-2,-6.188178062E-2,1.466255188E-1
3.617960280E1,-9.901851416E-3,-4.760360718E-2,1.281394958E-1
3.618960280E1,-9.901851416E-3,-4.760360718E-2,1.281394958E-1
3.619960280E1,1.991814375E-2,-2.537775040E-2,1.716995239E-2
3.620960280E1,1.929071546E-2,-3.515648842E-2,8.961868286E-2
3.621960280E1,3.296062350E-2,-2.087974548E-2,1.309747696E-1
3.622960280E1,1.504196227E-2,-2.503490448E-2,8.703899384E-2
3.623960280E1,2.677503228E-2,-2.172613144E-2,-5.375862122E-3
3.624960280E1,3.164389729E-2,-3.438138962E-2,-4.008865356E-2
3.625960280E1,2.931109071E-2,-5.595874786E-2,2.594757080E-2
3.626960280E1,2.838514745E-2,-6.524586678E-2,1.485319138E-1
3.627960280E1,2.293860912E-2,-5.848503113E-2,1.569852829E-1
3.628960280E1,2.733358741E-2,-5.224561691E-2,1.150140762E-1
3.629960280E1,8.840560913E-4,-5.110859871E-2,9.211254120E-2
3.630960280E1,-2.952958643E-2,-1.802039146E-2,7.257461548E-2
3.631960280E1,-2.231670916E-2,-4.846811295E-3,9.519004822E-2
3.632960280E1,-1.560944319E-2,1.314330101E-2,1.249847412E-1
3.633960280E1,-9.574368596E-3,9.939670563E-3,1.364316940E-1
3.634960280E1,1.932010055E-3,1.288199425E-2,1.277217865E-1
3.635960280E1,-1.509429514E-2,5.939960480E-3,1.141366959E-1
3.636960280E1,-1.052349806E-2,8.452177048E-3,1.172752380E-1
3.637960280E1,-1.790329814E-2,-1.066350937E-2,1.043481827E-1
3.638960280E1,-1.790329814E-2,-1.066350937E-2,1.043481827E-1
3.639960280E1,-1.370045543E-2,-2.990603447E-2,9.616565704E-2
3.640960280E1,-1.149483025E-2,-3.950476646E-2,1.136331558E-1
3.641960280E1,-1.149483025E-2,-3.950476646E-2,1.136331558E-1
3.642960280E1,-1.149483025E-2,-3.950476646E-2,1.136331558E-1
3.643960280E1,-1.903879642E-2,-5.734562874E-2,9.056186676E-2
3.644960280E1,-1.903879642E-2,-5.734562874E-2,9.056186676E-2
3.645960280E1,-1.480591297E-2,-4.368686676E-2,7.886123657E-2
3.646960280E1,-1.506753266E-2,-4.761791229E-2,1.157522202E-1
3.647960280E1,-6.001114845E-3,-4.428863525E-2,1.359043121E-1
3.648960280E1,-1.786187291E-3,-2.678632736E-2,1.368427277E-1
3.649960280E1,-1.786187291E-3,-2.678632736E-2,1.368427277E-1
3.650960280E1,5.994737148E-4,-3.414487839E-2,-1.836681366E-2
3.651960280E1,-5.073174834E-3,-3.068780899E-2,-1.733207703E-2
3.652960280E1,-7.900342345E-3,-4.137158394E-2,3.406047821E-2
3.653960280E1,-2.182351053E-2,-5.163168907E-2,2.156219482E-1
3.654960280E1,-2.343243361E-2,-4.957127571E-2,2.689399719E-1
3.655960280E1,-1.385241747E-3,-3.891921043E-2,2.501268387E-1
3.656960280E1,2.530887723E-2,-1.925086975E-2,1.784658432E-1
3.657960280E1,-1.696586609E-3,3.852605820E-3,1.372814178E-2
3.658960280E1,-2.360232174E-2,-6.087064743E-3,-2.875137329E-2
3.659960280E1,-3.823737800E-2,-7.755994797E-3,-6.251335144E-3
3.660960280E1,-4.529656470E-2,-1.829481125E-2,1.887035370E-2
3.661960280E1,-5.593368411E-2,-3.162264824E-2,3.818988800E-2
3.662960280E1,-5.495429039E-2,-3.522014618E-2,2.093057632E-1
3.663960280E1,-3.978788853E-2,-5.404424667E-2,3.681821823E-1
3.664960280E1,-6.085112691E-3,-6.250119209E-2,3.493785858E-1
3.665960280E1,4.526951909E-2,-4.164552689E-2,2.587127686E-2
3.666960280E1,4.877790809E-2,-2.222704887E-2,-9.143733978E-2
3.667960280E1,3.825891018E-2,-2.988076210E-2,-1.579456329E-1
3.668960280E1,-2.308428288E-3,-5.528092384E-2,-1.186513901E-1
3.669960280E1,-3.199490905E-2,-8.499383926E-2,1.425743103E-1
3.670960280E1,-2.203842998E-2,-6.970953941E-2,2.154388428E-1
3.671960280E1,-7.092505693E-3,-1.983761787E-2,2.232513428E-1
3.672960280E1,1.281689107E-2,9.799003601E-5,1.588678360E-1
3.673960280E1,3.072425723E-3,1.711368561E-2,5.125141144E-2
3.674960280E1,-7.242664695E-3,1.802086830E-2,6.593322754E-2
3.675960280E1,-5.622953176E-3,1.742100716E-2,8.567810059E-2
3.676960280E1,3.980696201E-4,7.417201996E-4,1.056289673E-1
3.677960280E1,-1.600369811E-3,-1.656746864E-2,8.855915070E-2
3.678960280E1,-1.729741693E-3,-2.502298355E-2,9.923553467E-2
3.679960280E1,3.337994218E-3,-3.380918503E-2,9.066295624E-2
3.680960280E1,-1.510095596E-2,-4.056572914E-2,9.156417847E-2
3.681960280E1,-3.614617884E-2,-5.742502213E-2,1.074638367E-1
3.682960280E1,-5.842813849E-2,-5.539321899E-2,8.898448944E-2
3.683960280E1,-5.510772765E-2,-6.075930595E-2,9.436511993E-2
3.684960280E1,-5.949917436E-2,-6.842255592E-2,1.021604538E-1
3.685960280E1,-4.521451890E-2,-7.165503502E-2,8.425235748E-2
3.686960280E1,-2.855083346E-2,-7.669687271E-2,6.577396393E-2
3.687960280E1,-2.676333487E-2,-7.441520691E-2,9.760665894E-2
3.688960280E1,-3.205315769E-2,-6.991982460E-2,9.826183319E-2
3.689960280E1,-1.876398921E-2,-6.601834297E-2,1.425724030E-1
3.690960280E1,-2.898871899E-3,-6.680250168E-2,9.757518768E-2
3.691960280E1,-4.009544849E-3,-4.630136490E-2,5.248928070E-2
3.692960280E1,-3.827214241E-4,-1.870822906E-2,1.486330032E-1
3.693960280E1,2.356556058E-2,-2.748966217E-4,1.778469086E-1
3.694960280E1,1.536533237E-2,4.949569702E-3,1.085338593E-1
3.695960280E1,2.654553950E-2,-1.099443436E-2,-1.355171204E-3
3.696960280E1,2.844598889E-2,-2.417016029E-2,-3.690052032E-2
3.697960280E1,2.774021029E-2,-3.636717796E-2,1.225557327E-1
3.698960280E1,3.439550102E-2,-5.806016922E-2,1.711463928E-1
3.699960280E1,4.096294940E-2,-3.981924057E-2,1.572418213E-1
3.700960280E1,3.096874058E-2,-4.136633873E-2,1.144084930E-1
3.701960280E1,3.096874058E-2,-4.136633873E-2,1.144084930E-1
3.702960280E1,-1.372677088E-2,4.220962524E-3,8.409595490E-2
3.703960280E1,-1.851516962E-2,-5.674362183E-4,1.128263474E-1
3.704960280E1,-2.110974491E-2,2.506256104E-3,1.321935654E-1
3.705960280E1,-2.110974491E-2,2.506256104E-3,1.321935654E-1
3.706960280E1,-1.773239672E-2,7.748603821E-4,1.563196182E-1
3.707960280E1,-1.319196820E-2,-1.751542091E-2,1.390647888E-1
3.708960280E1,-1.798036695E-2,-2.230381966E-2,1.199111938E-1
3.709960280E1,-2.294611931E-2,-3.693342209E-2,1.023006439E-1
3.710960280E1,-1.826961339E-2,-4.791688919E-2,7.311820984E-2
3.711960280E1,-1.832687855E-2,-5.422377586E-2,6.305599213E-2
3.712960280E1,-2.792684734E-2,-6.032395363E-2,6.742572784E-2
3.713960280E1,-2.792684734E-2,-6.032395363E-2,6.742572784E-2
3.714960280E1,-2.989561856E-2,-6.139039993E-2,9.027385712E-2
3.715960280E1,-1.765245199E-2,-5.796933174E-2,9.942054749E-2
3.716960280E1,-2.711933851E-2,-6.415438652E-2,9.179496765E-2
3.717960280E1,-2.692589164E-2,-4.601120949E-2,1.026878357E-1
3.718960280E1,-1.739266515E-2,-4.318332672E-2,9.967041016E-2
3.719960280E1,-2.452175319E-2,-4.309225082E-2,8.218193054E-2
3.720960280E1,-3.186337650E-2,-4.293942451E-2,5.513191223E-2
3.721960280E1,-2.497209609E-2,-4.140043259E-2,-1.533412933E-2
3.722960280E1,-2.258387208E-2,-3.988194466E-2,2.030086517E-2
3.723960280E1,-3.913490474E-2,-5.016469955E-2,8.472537994E-2
3.724960280E1,-3.366717696E-2,-5.370664597E-2,1.466245651E-1
3.725960280E1,-1.535321772E-2,-4.472279549E-2,2.526941299E-1
3.726960280E1,-2.993509173E-3,-3.221917152E-2,2.082653046E-1
3.727960280E1,6.614848971E-3,-2.495956421E-2,1.445331573E-1
3.728960280E1,-8.522272110E-4,1.435041428E-3,7.839870453E-2
3.729960280E1,-1.589548588E-2,1.575779915E-2,-7.678031921E-3
3.730960280E1,-1.589548588E-2,1.575779915E-2,-7.678031921E-3
3.731960280E1,-4.442578554E-2,-1.281595230E-2,-4.812908173E-2
3.732960280E1,-4.681998491E-2,-1.521015167E-2,2.149581909E-3
3.731960280E1,-4.442578554E-2,-1.281595230E-2,-4.812908173E-2
3.734960280E1,-1.822645962E-2,-7.197880745E-2,4.502792358E-1
3.735960280E1,2.234809101E-2,-7.750082016E-2,3.336372375E-1
3.736960280E1,2.234809101E-2,-7.750082016E-2,3.336372375E-1
3.737960280E1,5.184330046E-2,-2.333378792E-2,-2.154922485E-1
3.738960280E1,5.184330046E-2,-2.333378792E-2,-2.154922485E-1
3.739960280E1,-3.167799115E-2,-7.430100441E-2,-8.484935760E-2
3.740960280E1,-4.154658318E-2,-1.030952930E-1,1.042680740E-1
3.741960280E1,2.969518304E-3,-7.595109940E-2,2.644004822E-1
3.742960280E1,2.969518304E-3,-7.595109940E-2,2.644004822E-1
3.743960280E1,4.707248509E-2,1.341581345E-2,1.523208618E-1
3.744960280E1,4.707248509E-2,1.341581345E-2,1.523208618E-1
3.745960280E1,4.707248509E-2,1.341581345E-2,1.523208618E-1
3.746960280E1,1.843333244E-3,2.620244026E-2,7.118606567E-2
3.747960280E1,-9.140178561E-3,1.132869720E-2,7.271766663E-2
3.748960280E1,-1.856572926E-2,-3.314018250E-4,6.969451904E-2
3.749960280E1,-1.909799874E-2,-1.531434059E-2,6.637573242E-2
3.750960280E1,-2.854879200E-2,-2.412295341E-2,8.025074005E-2
3.751960280E1,-1.351755857E-2,-4.758620262E-2,1.036272049E-1
3.752960280E1,-3.143218160E-2,-5.479717255E-2,1.124954224E-1
3.753960280E1,-5.056324601E-2,-8.949518204E-2,1.059541702E-1
3.754960280E1,-5.924037099E-2,-7.364225388E-2,9.540081024E-2
3.755960280E1,-6.373369694E-2,-9.133863449E-2,8.961486816E-2
3.756960280E1,-5.649688840E-2,-8.737397194E-2,9.583187103E-2
3.757960280E1,-3.047798574E-2,-7.723259926E-2,9.623336792E-2
3.758960280E1,-3.056536615E-2,-6.875872612E-2,9.039592743E-2
3.759960280E1,-2.575111389E-2,-6.233692169E-2,1.133937836E-1
3.760960280E1,-9.223625064E-3,-5.135965347E-2,1.099834442E-1
3.761960280E1,3.815263510E-3,-3.978562355E-2,2.629470825E-2
3.762960280E1,-1.744493842E-3,-2.651238441E-2,1.210098267E-1
3.763960280E1,1.148341596E-2,-2.297019958E-2,1.725778580E-1
3.764960280E1,-8.590325713E-3,-1.008152962E-2,1.594400406E-1
3.765960280E1,-3.689229488E-4,-3.040790558E-3,-7.954597473E-3
3.766960280E1,-2.856329083E-3,-1.333618164E-2,-2.563571930E-2
3.767960280E1,-6.196200848E-4,-3.013586998E-2,2.392196655E-2
3.768960280E1,8.485510945E-3,-3.012323380E-2,1.165838242E-1
3.769960280E1,3.058488667E-2,-3.380846977E-2,1.482772827E-1
3.770960280E1,3.449939191E-2,-3.039526939E-2,1.136341095E-1
3.771960280E1,1.014181972E-2,-3.224015236E-2,6.449890137E-2
3.772960280E1,-6.724879146E-3,-1.712965965E-2,5.134296417E-2
3.773960280E1,6.884932518E-4,-2.051353455E-3,6.861019135E-2
3.774960280E1,2.646893263E-4,7.057189941E-5,1.037368774E-1
3.775960280E1,4.185467958E-3,-2.240896225E-3,1.365661621E-1
3.776960280E1,3.439083695E-3,-4.737854004E-3,1.382198334E-1
3.777960280E1,1.689119637E-2,-6.625652313E-4,1.246318817E-1
3.778960280E1,2.912878990E-4,-3.952741623E-3,1.141033173E-1
3.779960280E1,-1.141090691E-2,-5.011558533E-3,9.395503998E-2
3.780960280E1,-2.089121938E-2,-1.086473465E-2,9.056186676E-2
3.781960280E1,-1.862724125E-2,-3.848457336E-2,5.528736115E-2
3.782960280E1,-3.092886508E-2,-3.614568710E-2,4.978656769E-2
3.783960280E1,-3.340348601E-2,-5.027437210E-2,4.916286469E-2
3.784960280E1,-3.350432217E-2,-6.406903267E-2,8.454895020E-2
3.785960280E1,-3.350432217E-2,-6.406903267E-2,8.454895020E-2
3.786960280E1,-3.350432217E-2,-6.406903267E-2,8.454895020E-2
3.787960280E1,-1.223756373E-2,-6.735157967E-2,1.229276657E-1
3.788960280E1,-5.948692560E-4,-6.044483185E-2,1.149730682E-1
3.789960280E1,-1.262120903E-2,-4.004764557E-2,1.180610657E-1
3.790960280E1,-1.262120903E-2,-4.004764557E-2,1.180610657E-1
3.791960280E1,-1.215997338E-2,-2.464175224E-2,8.279800415E-2
3.792960280E1,-1.422227919E-2,-1.789402962E-2,6.695175171E-2
3.793960280E1,-1.425960660E-2,1.519918442E-3,5.676841736E-2
3.794960280E1,-2.645030618E-3,-2.790451050E-3,4.185104370E-2
3.795960280E1,6.246179342E-3,-4.315137863E-3,7.038116455E-4
3.796960280E1,7.953941822E-4,-1.497602463E-2,-9.192466736E-3
3.797960280E1,-2.865359187E-2,-1.922512054E-2,8.603572845E-2
3.798960280E1,-2.838635445E-2,-3.954911232E-2,1.551408768E-1
3.799960280E1,-1.814883947E-2,-3.934001923E-2,2.311487198E-1
3.800960280E1,-1.965646446E-2,-3.263950348E-2,2.423229218E-1
3.801960280E1,-9.311825037E-3,-1.832008362E-2,1.134033203E-1
3.802960280E1,-2.094657719E-2,-2.633571625E-3,3.821277618E-2
3.803960280E1,-1.834338903E-2,1.924276352E-3,-1.998233795E-2
3.804960280E1,-2.545928955E-2,5.005121231E-3,-3.243255615E-2
3.805960280E1,-6.337286532E-2,6.850481033E-3,-8.046340942E-2
3.806960280E1,-6.289428473E-2,7.714509964E-3,5.980491638E-3
3.807960280E1,-5.710755289E-2,-1.282715797E-2,1.571168900E-1
3.808960280E1,-2.722442150E-2,-6.543636322E-2,3.893947601E-1
3.809960280E1,1.578545570E-2,-6.239700317E-2,3.841133118E-1
3.810960280E1,4.518885911E-2,-6.294274330E-2,2.108707428E-1
3.811960280E1,3.319053352E-2,-3.941965103E-2,-7.008552551E-2
3.812960280E1,-4.609942436E-3,-5.442094803E-2,-2.714576721E-1
3.813960280E1,-4.100944102E-2,-7.136106491E-2,-1.271944046E-1
3.814960280E1,-3.815382719E-2,-9.993076324E-2,8.661556244E-2
3.815960280E1,-2.315901220E-2,-1.150028706E-1,2.882146835E-1
3.816960280E1,4.208765924E-2,-4.140925407E-2,3.208951950E-1
3.817960280E1,5.458465219E-2,-1.219081879E-2,1.952009201E-1
3.818960280E1,3.419686854E-2,4.811525345E-3,5.748176575E-2
3.819960280E1,-3.938376904E-5,2.743959427E-2,-1.295471191E-2
3.820960280E1,-3.033654392E-2,5.828833580E-2,1.988029480E-2
3.821960280E1,-3.227181733E-2,5.925393105E-2,7.043743134E-2
3.822960280E1,-8.564010262E-3,4.885530472E-2,1.187553406E-1
3.823960280E1,7.792487741E-3,2.900648117E-2,1.383762360E-1
3.824960280E1,7.792487741E-3,2.900648117E-2,1.383762360E-1
3.825960280E1,-2.304762602E-3,-1.178359985E-2,1.222972870E-1
3.826960280E1,-1.990537345E-2,-2.885317802E-2,8.872222900E-2
3.827960280E1,-4.229037464E-2,-4.840683937E-2,8.624744415E-2
3.828960280E1,-7.634885609E-2,-6.611585617E-2,9.080696106E-2
3.829960280E1,-7.634885609E-2,-6.611585617E-2,9.080696106E-2
3.830960280E1,-6.629112363E-2,-7.376408577E-2,1.170225143E-1
3.831960280E1,-4.723441601E-2,-6.675291061E-2,1.193675995E-1
3.832960280E1,-4.723441601E-2,-6.675291061E-2,1.193675995E-1
3.833960280E1,-2.084866166E-3,-5.451464653E-2,1.498908997E-1
3.834960280E1,-4.856407642E-3,-3.186726570E-2,1.351566315E-1
3.835960280E1,-5.330592394E-4,-2.614307404E-2,1.084041595E-1
3.836960280E1,8.480101824E-4,-2.827167511E-3,1.147241592E-1
3.837960280E1,2.622917295E-3,6.811618805E-4,1.406927109E-1
3.838960280E1,2.004802227E-3,4.337549210E-3,8.051013947E-2
3.839960280E1,1.145671308E-2,1.557326317E-2,3.960227966E-2
3.840960280E1,2.147063613E-2,-1.751637459E-2,5.409526825E-2
3.841960280E1,2.132602036E-2,-4.365611076E-2,1.068191528E-1
3.842960280E1,3.054215014E-2,-3.627347946E-2,1.499643326E-1
3.843960280E1,3.696523607E-2,-4.863953590E-2,1.570205688E-1
3.844960280E1,1.226009429E-2,-3.881311417E-2,7.740116119E-2
3.845960280E1,-1.380395889E-2,-3.758645058E-2,4.116916656E-2
3.846960280E1,-3.495316207E-2,-1.934576035E-2,2.416419983E-2
3.847960280E1,-3.469611704E-2,-6.651878357E-4,5.037307739E-2
3.848960280E1,-1.125179231E-2,1.399254799E-2,1.222715378E-1
3.849960280E1,-9.232357144E-3,1.424527168E-2,1.319103241E-1
3.850960280E1,-2.434372902E-3,1.443409920E-2,1.415319443E-1
3.851960280E1,-7.329404354E-3,2.468109131E-3,1.367435455E-1
3.852960280E1,-9.294107556E-3,-5.941390991E-4,9.825801849E-2
3.853960280E1,-6.581321359E-3,-1.308703423E-2,9.333229065E-2
3.854960280E1,-2.560681105E-2,-2.775073051E-2,8.606910706E-2
3.855960280E1,-2.800272405E-2,-4.238986969E-2,9.317588806E-2
3.856960280E1,-3.750695288E-2,-5.938625336E-2,9.071731567E-2
3.857960280E1,-3.750695288E-2,-5.938625336E-2,9.071731567E-2
3.858960280E1,-3.750695288E-2,-5.938625336E-2,9.071731567E-2
3.859960280E1,-3.439459205E-2,-6.152319908E-2,9.798526764E-2
3.860960280E1,-2.693228424E-2,-4.710555077E-2,9.561061859E-2
3.861960280E1,-2.466881275E-2,-4.232549667E-2,9.081840515E-2
3.862960280E1,-2.466881275E-2,-4.232549667E-2,9.081840515E-2
3.863960280E1,-2.466881275E-2,-4.232549667E-2,9.081840515E-2
3.864960280E1,-2.466881275E-2,-4.232549667E-2,9.081840515E-2
3.865960280E1,-1.565720141E-2,-1.425743103E-2,9.541130066E-2
3.866960280E1,-6.114259362E-3,-9.505271912E-3,9.300613403E-2
3.867960280E1,-1.327860355E-2,-1.912069321E-2,8.581352234E-2
3.868960280E1,-1.693949103E-3,-6.880760193E-3,9.066867828E-2
3.869960280E1,-1.619423926E-2,-1.156330109E-2,8.830070496E-2
3.870960280E1,3.798007965E-4,-6.714820862E-3,9.789085388E-2
3.871960280E1,2.326518297E-4,-2.816200256E-2,1.003103256E-1
3.872960280E1,7.420077920E-3,-2.838206291E-2,1.146154404E-1
3.873960280E1,-1.872284710E-2,-2.368497849E-2,1.074104309E-1
3.874960280E1,-6.469041109E-3,-2.611923218E-2,1.121931076E-1
3.875960280E1,-1.333467662E-2,-1.656055450E-2,1.241664886E-1
3.876960280E1,-1.272100210E-2,-2.853035927E-2,1.026296616E-1
3.877960280E1,-8.293330669E-3,-2.366185188E-2,4.757881165E-2
3.878960280E1,-6.569400430E-3,-3.048443794E-2,-5.006790161E-3
3.879960280E1,-1.921394467E-2,-2.724790573E-2,-2.154541016E-2
3.880960280E1,-2.055770159E-2,-4.633712769E-2,9.882068634E-2
3.881960280E1,-3.253033757E-2,-5.277967453E-2,1.900062561E-1
3.882960280E1,-1.768459380E-2,-5.516195297E-2,2.642393112E-1
3.883960280E1,-1.231296360E-2,-6.078267097E-2,2.999315262E-1
3.884960280E1,-2.418324351E-3,-2.686357498E-2,1.407032013E-1
3.885960280E1,1.171082258E-2,-1.483750343E-2,4.906940460E-2
3.886960280E1,-6.449967623E-4,4.933834076E-3,-4.001522064E-2
3.887960280E1,-8.479967713E-3,1.144361496E-2,-8.091640472E-2
3.888960280E1,-4.527686536E-2,-6.095409393E-3,-3.978347778E-2
3.889960280E1,-4.758581519E-2,-6.711483002E-3,-2.492427826E-2
3.890960280E1,-5.173465610E-2,-1.672911644E-2,1.480121613E-1
3.891960280E1,-5.173465610E-2,-1.672911644E-2,1.480121613E-1
3.892960280E1,-5.173465610E-2,-1.672911644E-2,1.480121613E-1
3.893960280E1,7.474768162E-2,-5.721163750E-2,1.881027222E-1
3.894960280E1,7.898595184E-2,-4.290866852E-2,-3.768920898E-2
3.895960280E1,5.473078787E-2,-3.950119019E-2,-2.224769592E-1
3.896960280E1,-1.824483275E-2,-6.063532829E-2,-1.163749695E-1
3.897960280E1,-1.824483275E-2,-6.063532829E-2,-1.163749695E-1
3.898960280E1,-3.990508616E-2,-8.920836449E-2,2.896585464E-1
3.899960280E1,-1.119777560E-3,-4.312944412E-2,3.568687439E-1
3.900960280E1,2.076812088E-2,3.215765953E-2,1.307878494E-1
3.901960280E1,5.521327257E-4,4.170203209E-2,1.043033600E-2
3.902960280E1,-1.899473369E-2,6.184220314E-2,-4.977512360E-2
3.903960280E1,-3.352762759E-2,6.677293777E-2,-4.011631012E-2
3.904960280E1,-4.054538906E-2,5.491805077E-2,6.903171539E-2
3.905960280E1,-1.667346060E-2,2.531147003E-2,1.060304642E-1
3.906960280E1,-5.046933889E-3,-6.747245789E-3,1.238546371E-1
3.907960280E1,4.516020417E-3,-2.005839348E-2,1.415748596E-1
3.908960280E1,-9.566754103E-3,-5.066609383E-2,1.167716980E-1
3.909960280E1,-3.621533513E-2,-6.336045265E-2,9.812736511E-2
3.910960280E1,-5.581231415E-2,-9.532546997E-2,7.465934753E-2
3.911960280E1,-8.578301966E-2,-9.612131119E-2,4.879474640E-2
3.912960280E1,-8.578301966E-2,-9.612131119E-2,4.879474640E-2
3.913960280E1,-9.948006272E-2,-9.692430496E-2,1.176338196E-1
3.914960280E1,-6.339967251E-2,-9.230947495E-2,1.302309036E-1
3.915960280E1,-4.884243011E-2,-7.362222672E-2,1.379604340E-1
3.916960280E1,-2.223515511E-2,-4.214978218E-2,1.435251236E-1
3.917960280E1,-2.223515511E-2,-4.214978218E-2,1.435251236E-1
3.918960280E1,5.427420139E-3,-1.863360405E-2,9.617328644E-2
3.919960280E1,1.739841700E-2,5.199909210E-4,2.674102783E-2
3.920960280E1,2.322693169E-2,7.588624954E-3,1.087589264E-1
3.921960280E1,5.804091692E-3,1.625275612E-2,9.958648682E-2
3.922960280E1,9.988769889E-3,2.057909966E-2,6.659984589E-2
3.923960280E1,1.934129000E-2,1.823782921E-2,4.095172882E-2
