"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.290318397E1,-4.282109439E-3,-6.072807312E-2,2.286872864E-1,2.366518757E-1
3.291114905E1,-3.317400813E-3,-6.049013138E-2,2.581768036E-1,2.651892212E-1
3.291911414E1,-9.137101471E-3,-5.628466606E-2,2.563142776E-1,2.625803861E-1
3.292709340E1,-1.768259704E-2,-4.808187485E-2,2.207031250E-1,2.265709829E-1
3.293513587E1,-2.419473976E-2,-3.069901466E-2,1.466693878E-1,1.517884194E-1
3.294313148E1,-3.132858127E-2,-8.028745651E-3,7.276916504E-2,7.963223055E-2
3.295112505E1,-4.575113952E-2,-6.310701370E-3,1.819229126E-2,4.963820283E-2
3.295908105E1,-5.091677606E-2,3.664255142E-3,-2.650451660E-2,5.751899035E-2
3.296710655E1,-5.101724714E-2,-9.121179581E-3,-3.255081177E-2,6.120057818E-2
3.297511390E1,-6.061438471E-2,-9.181261063E-3,-4.316806793E-2,7.497920563E-2
3.298314002E1,-7.235980779E-2,-1.331472397E-2,-3.920745850E-2,8.336934964E-2
3.299109455E1,-7.131513953E-2,-1.244950294E-2,9.890079498E-2,1.225651113E-1
3.299907020E1,-6.531175971E-2,-1.929950714E-2,3.565702438E-1,3.630157513E-1
3.300709632E1,-3.145117313E-2,-4.679059982E-2,3.983268738E-1,4.022969487E-1
3.301502213E1,3.495454788E-3,-5.213904381E-2,3.749027252E-1,3.785270816E-1
3.302308482E1,4.857799038E-2,-6.382799149E-2,2.432718277E-1,2.561542812E-1
3.303105262E1,8.272118866E-2,-5.431056023E-2,4.448986053E-2,1.084978327E-1
3.303898719E1,7.122495770E-2,-6.562018394E-2,-1.492948532E-1,1.779549278E-1
3.304700828E1,5.398252979E-2,-5.616021156E-2,-2.444334030E-1,2.565458466E-1
3.305503944E1,-4.631906748E-3,-7.858800888E-2,-1.858510971E-1,2.018369639E-1
3.306300452E1,-3.051719815E-2,-9.017062187E-2,-2.382278442E-3,9.522455399E-2
3.307091255E1,-4.143856466E-2,-1.161770821E-1,1.834697723E-1,2.210778741E-1
3.307901821E1,-1.899082214E-2,-9.512782097E-2,2.876806259E-1,3.035952835E-1
3.308698798E1,1.975318789E-2,-5.649518967E-2,2.908725739E-1,2.969659056E-1
3.309492924E1,3.689754009E-2,-1.192450523E-2,2.122993469E-1,2.158115729E-1
3.310293109E1,2.791469544E-2,1.763176918E-2,1.167793274E-1,1.213569974E-1
3.311091712E1,5.757957697E-4,3.297281265E-2,5.722332001E-2,6.604578917E-2
3.311894324E1,-2.154643089E-2,1.809501648E-2,6.497669220E-2,7.080712418E-2
3.312694455E1,-2.719195932E-2,-8.487701416E-4,8.490943909E-2,8.916129154E-2
3.313487063E1,-2.620399743E-2,1.447486877E-2,1.002683640E-1,1.046418469E-1
3.314293006E1,-9.493581951E-3,-8.193969727E-3,1.109218597E-1,1.116285277E-1
3.315080271E1,-5.524903536E-4,-1.601529121E-2,8.340358734E-2,8.492910679E-2
3.315879794E1,5.848832428E-3,-9.689331055E-3,7.258129120E-2,7.345839509E-2
3.316688636E1,-6.516814232E-3,-3.458404541E-2,7.131481171E-2,7.952564010E-2
3.317488196E1,-1.102392375E-2,-4.055285454E-2,6.280708313E-2,7.556977304E-2
3.318281653E1,-2.692092955E-2,-5.625915527E-2,7.580661774E-2,9.816553516E-2
3.319081214E1,-2.581225336E-2,-4.829859734E-2,1.030950546E-1,1.167373857E-1
3.319881278E1,-4.648348689E-2,-7.430338860E-2,1.326436996E-1,1.589844620E-1
3.320683387E1,-6.284967065E-2,-8.400177956E-2,1.261396408E-1,1.640658071E-1
3.321476844E1,-6.753513962E-2,-7.978749275E-2,1.314697266E-1,1.679622817E-1
3.322279456E1,-5.853492022E-2,-8.642077446E-2,1.179733276E-1,1.575201358E-1
3.323075965E1,-3.459289670E-2,-9.360337257E-2,9.403133392E-2,1.371136449E-1
3.323873440E1,-1.070763916E-2,-8.978080750E-2,8.727455139E-2,1.256665996E-1
3.324670621E1,5.833506584E-3,-8.366584778E-2,9.245491028E-2,1.248275383E-1
3.325474647E1,1.512396336E-2,-8.221101761E-2,9.288406372E-2,1.249593333E-1
3.326271582E1,3.375458717E-2,-8.056640625E-2,6.942653656E-2,1.115811899E-1
3.327072048E1,2.838808298E-2,-7.388138771E-2,6.280326843E-2,1.010375833E-1
3.327869063E1,2.726459503E-2,-5.745005608E-2,1.304454803E-1,1.451202619E-1
3.328669178E1,2.136959136E-2,-3.648948669E-2,1.692810059E-1,1.744826668E-1
3.329471001E1,8.281558752E-3,-3.259181976E-2,1.314115524E-1,1.356458884E-1
3.330278113E1,4.848189652E-3,-2.625584602E-2,5.524921417E-2,6.136244829E-2
3.331070471E1,1.782797277E-3,-1.949048042E-2,2.231502533E-2,2.968193977E-2
3.331871131E1,-1.348577440E-3,-2.657389641E-2,2.784252167E-2,3.851229212E-2
3.332668144E1,-6.792679429E-3,-2.850580215E-2,7.144927979E-3,3.016241446E-2
3.333473304E1,-9.754478931E-3,-3.714227676E-2,3.926467896E-2,5.492188631E-2
3.334267609E1,3.763355315E-3,-2.604627609E-2,1.098642349E-1,1.129722154E-1
3.335065944E1,1.023536175E-2,-3.196954727E-2,1.444768906E-1,1.483252726E-1
3.335860901E1,1.670438796E-2,-5.024838448E-2,1.502437592E-1,1.593019896E-1
3.336658659E1,-7.862985134E-3,-3.766512871E-2,1.415681839E-1,1.467039166E-1
3.337468055E1,-1.538376510E-2,-3.712129593E-2,1.232986450E-1,1.296811733E-1
3.338258855E1,-2.787830681E-2,-3.188276291E-2,1.121826172E-1,1.199110093E-1
3.339055332E1,-4.986734688E-2,-3.143382072E-2,9.388637543E-2,1.108579671E-1
3.339857581E1,-4.817763716E-2,-1.657009125E-2,1.067285538E-1,1.182651125E-1
3.340650678E1,-3.465916216E-2,-1.608943939E-2,1.028041840E-1,1.096760130E-1
3.341455624E1,-1.637757570E-2,-1.102805138E-2,1.155767441E-1,1.172511265E-1
3.342254159E1,-1.726533473E-2,-1.091051102E-2,8.999633789E-2,9.228473258E-2
3.343054744E1,-1.317527145E-2,-1.088571548E-2,1.098804474E-1,1.112016155E-1
3.343856244E1,-1.786045730E-3,-1.099705696E-2,1.105709076E-1,1.111307825E-1
3.344664100E1,-4.396826029E-3,3.010749817E-3,9.682464600E-2,9.697117492E-2
3.345457194E1,1.963675022E-4,-2.842807770E-2,8.069801331E-2,8.555912291E-2
3.346266273E1,-2.309069037E-3,-2.858662605E-2,6.462097168E-2,7.069934207E-2
3.347060498E1,-7.093466818E-3,-3.760337830E-2,6.625747681E-2,7.651395012E-2
3.347857844E1,-1.188187301E-2,-5.196857452E-2,5.907440186E-2,7.957195862E-2
3.348661902E1,-1.165701449E-2,-5.835199356E-2,7.681465149E-2,9.716651595E-2
3.349461463E1,-3.559236228E-2,-6.689834595E-2,8.265304565E-2,1.121326487E-1
3.350257972E1,-1.878149062E-2,-7.285237312E-2,1.029205322E-1,1.274866605E-1
3.351050724E1,-2.121926099E-2,-7.895708084E-2,1.063823700E-1,1.341703630E-1
3.351857093E1,-2.602118254E-2,-7.802271843E-2,1.193780899E-1,1.449681858E-1
3.352659705E1,-2.820765972E-2,-8.680081367E-2,1.179704666E-1,1.491545652E-1
3.353459266E1,-3.035816550E-2,-7.926797867E-2,1.283969879E-1,1.539182158E-1
3.354255774E1,-2.063391358E-2,-6.962800026E-2,1.339454651E-1,1.523653649E-1
3.355046021E1,-1.796614379E-2,-6.537866592E-2,1.129751205E-1,1.317593645E-1
3.355848505E1,-1.288910955E-2,-4.929685593E-2,8.477878571E-2,9.891284879E-2
3.356647628E1,-1.052127033E-2,-5.001091957E-2,5.178070068E-2,7.275321415E-2
3.357451405E1,3.572598100E-3,-3.862643242E-2,3.797245026E-2,5.428325448E-2
3.358247898E1,1.983699203E-2,-4.375195503E-2,1.945209503E-2,5.182782865E-2
3.359048740E1,1.231068373E-2,-5.562114716E-2,3.937721252E-2,6.925193002E-2
3.359849448E1,1.944207400E-2,-6.006097794E-2,6.896018982E-2,9.349236916E-2
3.360657809E1,7.657349110E-3,-5.022072792E-2,1.224603653E-1,1.325794010E-1
3.361448275E1,1.300717890E-2,-5.490612984E-2,1.376085281E-1,1.487278616E-1
3.362247282E1,9.083673358E-3,-3.857064247E-2,1.837196350E-1,1.879444383E-1
3.363056713E1,-9.167134762E-3,-3.965091705E-2,2.008972168E-1,2.049778605E-1
3.363851109E1,3.310002387E-3,-2.942371368E-2,1.747684479E-1,1.772589107E-1
3.364649905E1,1.043093950E-2,-1.454234123E-2,1.390161514E-1,1.401633852E-1
3.365450878E1,5.485333502E-3,-1.163649559E-2,1.056566238E-1,1.064369253E-1
3.366250967E1,-2.023600042E-3,-1.100444794E-2,5.317783356E-2,5.434220104E-2
3.367046698E1,-1.893521845E-2,-1.463031769E-2,1.762580872E-2,2.971965387E-2
3.367843775E1,-2.583581209E-2,-3.463220596E-2,1.092910767E-2,4.456819797E-2
3.368646813E1,-3.982631862E-2,-2.518510818E-2,-7.694530487E-2,9.022751948E-2
3.369453528E1,-5.313217640E-2,-2.026176453E-2,-4.741287231E-2,7.403747518E-2
3.370243544E1,-5.129139125E-2,-3.639793396E-2,1.570568085E-1,1.691817292E-1
3.371052650E1,-5.467254668E-2,-4.370212555E-2,4.019918442E-1,4.080397112E-1
3.371852701E1,-2.990914136E-2,-5.975770950E-2,3.854608536E-1,3.912104424E-1
3.372654822E1,1.732334495E-2,-6.037163734E-2,2.583703995E-1,2.658948969E-1
3.373448305E1,5.057683215E-2,-4.961895943E-2,8.797359467E-2,1.129575604E-1
3.374253944E1,5.621118844E-2,-3.101730347E-2,-1.758289337E-2,6.656522335E-2
3.375050452E1,3.518527746E-2,-3.276586533E-2,-1.419172287E-1,1.498402666E-1
3.375841655E1,-3.866963089E-3,-4.995727539E-2,-1.604824066E-1,1.681228289E-1
3.376648101E1,-2.679656446E-2,-7.065010071E-2,-9.004306793E-2,1.175467851E-1
3.377447913E1,-4.840436578E-2,-1.004750729E-1,5.955886841E-2,1.264337048E-1
3.378245117E1,-5.975375324E-2,-9.501695633E-2,1.898155212E-1,2.205190811E-1
3.379041986E1,-3.721652180E-2,-6.708192825E-2,2.453937531E-1,2.571053259E-1
3.379847490E1,-5.152612925E-3,-2.616357803E-2,2.263164520E-1,2.278820280E-1
3.380643636E1,1.286426932E-2,1.142215729E-2,1.303319931E-1,1.314624795E-1
3.381436951E1,1.420388371E-2,7.957696915E-3,7.254600525E-2,7.435050861E-2
3.382239563E1,1.202270389E-3,-4.526853561E-3,6.760787964E-2,6.776992878E-2
3.383037255E1,7.221058011E-3,-8.960723877E-3,8.927917480E-2,9.001782771E-2
3.383828659E1,3.411576152E-3,-7.689476013E-3,1.016597748E-1,1.020072385E-1
3.384634351E1,-3.521874547E-3,-2.965879440E-2,8.312988281E-2,8.833246913E-2
3.385432605E1,-1.326084137E-3,-3.435254097E-2,8.870124817E-2,9.513026331E-2
3.386241248E1,3.133639693E-3,-4.377722740E-2,7.034873962E-2,8.291688913E-2
3.387031994E1,-1.147852838E-2,-4.126286507E-2,6.950473785E-2,8.164122262E-2
3.387843409E1,-2.105533332E-2,-4.844546318E-2,6.232166290E-2,8.169626449E-2
3.388637513E1,-3.690137714E-2,-4.395675659E-2,8.693504333E-2,1.041710605E-1
3.389435678E1,-5.027166009E-2,-6.387829781E-2,9.464263916E-2,1.247593920E-1
3.390222428E1,-5.381809175E-2,-6.032109261E-2,9.741687775E-2,1.265901627E-1
3.391032508E1,-5.752929300E-2,-7.385182381E-2,1.024799347E-1,1.388014713E-1
3.391834705E1,-6.154035032E-2,-8.031678200E-2,1.122922897E-1,1.511540887E-1
3.392624159E1,-5.176335573E-2,-8.688902855E-2,1.412181854E-1,1.737000984E-1
3.393434241E1,-3.040845692E-2,-8.898329735E-2,1.317348480E-1,1.618541678E-1
3.394231901E1,-1.645169407E-2,-9.101700783E-2,1.294517517E-1,1.590990571E-1
3.395033362E1,-2.503849566E-3,-8.860468864E-2,9.832859039E-2,1.323841826E-1
3.395821517E1,1.627945900E-2,-7.446408272E-2,1.150131226E-1,1.379780372E-1
3.396624517E1,1.570150256E-3,-7.734274864E-2,1.172494888E-1,1.404699568E-1
3.397428992E1,1.093871891E-3,-6.135225296E-2,9.784793854E-2,1.154968163E-1
3.398221436E1,-2.051889896E-3,-5.282282829E-2,3.765392303E-2,6.490207517E-2
3.399031165E1,2.094127238E-3,-3.451752663E-2,1.475124359E-1,1.515115961E-1
3.399827674E1,-6.187491119E-3,-2.621960640E-2,2.069511414E-1,2.086972154E-1
3.400622898E1,2.055525780E-3,-6.559133530E-3,1.752166748E-1,1.753514487E-1
3.401423743E1,-6.437815726E-3,-1.326537132E-2,1.075601578E-1,1.085661231E-1
3.402219190E1,1.641370356E-2,-8.177757263E-4,2.075290680E-2,2.647190137E-2
3.403025916E1,8.375249803E-3,-1.874995232E-2,-4.666423798E-2,5.098290524E-2
3.403820978E1,1.007887721E-2,-1.934242249E-2,1.060485840E-2,2.425234205E-2
3.404619913E1,7.246606052E-3,-2.685260773E-2,1.014766693E-1,1.052192485E-1
3.405422424E1,1.365645975E-2,-4.677867889E-2,1.850223541E-1,1.913322117E-1
3.406227210E1,2.726305276E-2,-3.876256943E-2,1.797342300E-1,1.858768525E-1
3.407018240E1,3.834587708E-2,-1.945209503E-2,1.335315704E-1,1.402835364E-1
3.407820228E1,2.567113936E-2,-1.235795021E-2,9.922504425E-2,1.032343728E-1
3.408622840E1,1.818962395E-2,-7.963895798E-3,7.440185547E-2,7.700598777E-2
3.409422009E1,1.264445484E-3,-3.457069397E-3,7.116413116E-2,7.125927109E-2
3.410219913E1,-1.560974866E-2,-5.801677704E-3,8.239841461E-2,8.406439465E-2
3.411012236E1,-1.109515876E-2,-1.265597343E-2,1.080827713E-1,1.093853814E-1
3.411824134E1,-4.461824894E-3,-1.697969437E-2,1.122617722E-1,1.136262443E-1
3.412612190E1,4.402197897E-3,-2.139544487E-2,1.092271805E-1,1.113899518E-1
3.413414298E1,1.367539167E-3,-2.819156647E-2,1.205635071E-1,1.238232362E-1
3.414216712E1,-1.597039402E-3,-2.806925774E-2,1.006946564E-1,1.045459114E-1
3.415009913E1,-6.743028760E-3,-4.479360580E-2,9.516525269E-2,1.053962090E-1
3.415808071E1,-1.163050532E-2,-4.273223877E-2,8.952426910E-2,9.987946557E-2
3.416610244E1,-2.835217863E-2,-6.691479683E-2,8.870124817E-2,1.146706043E-1
3.417411902E1,-2.841061354E-2,-5.999588966E-2,8.308410645E-2,1.063467841E-1
3.418214515E1,-4.041459411E-2,-6.260657310E-2,9.424209595E-2,1.201436435E-1
3.418999698E1,-4.286768287E-2,-6.515741348E-2,9.105300903E-2,1.198906886E-1
3.419793086E1,-3.578820825E-2,-6.769919395E-2,9.265613556E-2,1.202045597E-1
3.420595024E1,-3.341154754E-2,-7.743644714E-2,1.038322449E-1,1.337679705E-1
3.421402048E1,-2.146327496E-2,-8.250689507E-2,1.149730682E-1,1.431323385E-1
3.422209266E1,-2.599059790E-2,-7.584834099E-2,1.020984650E-1,1.298174817E-1
3.422998490E1,-1.151102781E-2,-6.944179535E-2,1.154832840E-1,1.352444290E-1
3.423795901E1,-9.189911187E-3,-6.559729576E-2,1.240272522E-1,1.406066107E-1
3.424599559E1,-6.754517555E-3,-5.955481529E-2,1.205425262E-1,1.346213214E-1
3.425396794E1,2.567730844E-3,-5.638241768E-2,1.025438309E-1,1.170504486E-1
3.426195340E1,9.414203465E-3,-5.797576904E-2,7.258129120E-2,9.336948567E-2
3.427004036E1,4.075102508E-3,-4.524064064E-2,4.021644592E-2,6.066864552E-2
3.427796451E1,-1.079469919E-3,-5.619072914E-2,4.145050049E-2,6.983342529E-2
3.428600674E1,-5.959048867E-3,-5.973935127E-2,6.669807434E-2,8.973813835E-2
3.429397851E1,-2.005632967E-2,-5.622982979E-2,1.014871597E-1,1.177441876E-1
3.430195421E1,-3.135866672E-2,-5.297517776E-2,1.362047195E-1,1.494706027E-1
3.430991967E1,-3.291583061E-2,-5.496311188E-2,1.755752563E-1,1.868985452E-1
3.431788144E1,-3.190577775E-2,-3.623628616E-2,2.027244568E-1,2.083944636E-1
3.432588901E1,-2.384500206E-2,-3.024077415E-2,2.009143829E-1,2.045719380E-1
3.433388021E1,5.263589323E-3,-6.049871445E-3,1.748723984E-1,1.750561682E-1
3.434194586E1,5.062751472E-3,-1.196384430E-3,1.320161819E-1,1.321186402E-1
3.434994659E1,9.527087212E-3,1.325559616E-2,7.959461212E-2,8.125132921E-2
3.435779898E1,1.162184775E-2,1.851868629E-2,1.053619385E-2,2.426974388E-2
3.436583655E1,2.172648907E-3,2.230358124E-2,-1.035499573E-2,2.468594896E-2
3.437381390E1,-1.893141866E-2,2.187395096E-2,-3.585720062E-2,4.607176119E-2
3.438191321E1,-3.708911687E-2,1.040410995E-2,-9.937953949E-2,1.065839620E-1
3.438978194E1,-4.964435101E-2,1.159691811E-2,9.696006775E-3,5.189472655E-2
3.439774113E1,-4.515756667E-2,-8.628129959E-3,2.911958694E-1,2.948027897E-1
3.440575628E1,-3.170978278E-2,-2.979850769E-2,4.550962448E-1,4.571717986E-1
3.441378709E1,-9.412027895E-3,-5.022597313E-2,4.796390533E-1,4.823534556E-1
3.442184117E1,3.987688944E-2,-5.547451973E-2,3.217430115E-1,3.289166370E-1
3.442975563E1,6.551744789E-2,-3.039765358E-2,8.698463440E-2,1.130613990E-1
3.443786367E1,4.231550917E-2,-2.819991112E-2,-1.354875565E-1,1.447159814E-1
3.444572663E1,1.663605869E-2,-2.649092674E-2,-3.310585022E-1,3.325330954E-1
3.445374313E1,-2.429570258E-2,-4.581975937E-2,-3.485898972E-1,3.524267979E-1
3.446169955E1,-4.642934352E-2,-7.721066475E-2,-1.978378296E-1,2.173867004E-1
3.446977332E1,-5.292256176E-2,-1.218109131E-1,4.184818268E-2,1.392478599E-1
3.447769063E1,-3.036385030E-2,-1.432321072E-1,2.477951050E-1,2.878190647E-1
3.448577367E1,1.591379195E-2,-1.258928776E-1,3.478250504E-1,3.702492823E-1
3.449372962E1,2.387312055E-2,-8.703422546E-2,3.322257996E-1,3.442656884E-1
3.450167355E1,3.661445156E-2,-5.736565590E-2,2.370338440E-1,2.466099749E-1
3.450967532E1,3.050566837E-2,-2.856898308E-2,1.368074417E-1,1.430491479E-1
3.451761640E1,-3.684662282E-3,-1.683068275E-2,9.396457672E-2,9.553109597E-2
3.452568152E1,-3.300853074E-2,-2.011775970E-3,4.893398285E-2,5.906051999E-2
3.453367178E1,-3.612523526E-2,-1.519250870E-2,5.679225922E-2,6.900149020E-2
3.454167274E1,-3.525606543E-2,-2.704715729E-2,5.066394806E-2,6.738972102E-2
3.454966834E1,-3.516441584E-2,-2.366113663E-2,7.351398468E-2,8.485688818E-2
3.455760291E1,-2.365622669E-2,-1.964497566E-2,7.499504089E-2,8.105429223E-2
3.456551536E1,-1.483068615E-2,-2.525806427E-2,1.027946472E-1,1.068861944E-1
3.457357898E1,-1.498135179E-2,-4.300236702E-2,1.114015579E-1,1.203492899E-1
3.458160290E1,-3.122118115E-2,-4.700231552E-2,1.318082809E-1,1.433785296E-1
3.458954871E1,-3.741831332E-2,-5.141067505E-2,1.401338577E-1,1.538853007E-1
3.459764197E1,-5.045658350E-2,-5.878853798E-2,1.315412521E-1,1.526599490E-1
3.460553955E1,-6.369113177E-2,-6.431627274E-2,1.371603012E-1,1.643353018E-1
3.461363319E1,-7.012394071E-2,-8.177495003E-2,1.116666794E-1,1.551578448E-1
3.462157098E1,-6.490610540E-2,-6.361103058E-2,9.566688538E-2,1.319519560E-1
3.462960617E1,-5.309790373E-2,-6.218028069E-2,8.925151825E-2,1.210438276E-1
3.463756971E1,-3.647490591E-2,-5.357933044E-2,9.001922607E-2,1.109262118E-1
3.464551740E1,-2.254363149E-2,-3.047895432E-2,1.147670746E-1,1.208663038E-1
3.465350474E1,-1.432329416E-3,-3.619003296E-2,1.131601334E-1,1.188149226E-1
3.466148386E1,-4.285797477E-3,-2.062892914E-2,1.234502792E-1,1.252353473E-1
3.466947855E1,4.664674401E-3,-2.209186554E-2,6.902694702E-2,7.262595352E-2
3.467744863E1,8.647821844E-3,-1.757621765E-3,5.058670044E-2,5.135064087E-2
3.468551524E1,1.953953505E-2,-4.582405090E-4,1.111907959E-1,1.128955115E-1
3.469358924E1,1.491568983E-3,5.946636200E-3,1.359729767E-1,1.361111224E-1
3.470158484E1,3.872215748E-4,2.447438240E-2,1.009473801E-1,1.038726089E-1
3.470957986E1,1.380521059E-2,2.663469315E-2,1.336097717E-2,3.284062164E-2
3.471748548E1,1.587215066E-2,1.774191856E-2,-4.283905029E-2,4.900903050E-2
3.472554098E1,1.349833608E-2,1.215791702E-2,-2.695655823E-2,3.250655403E-2
3.473350424E1,2.315469086E-2,-4.662752151E-3,3.701210022E-2,4.390645202E-2
3.474156287E1,3.468991444E-2,-2.588963509E-2,1.058712006E-1,1.143782081E-1
3.474955848E1,5.068385601E-2,-4.263734818E-2,1.507005692E-1,1.646130562E-1
3.475741036E1,5.696597695E-2,-4.307746887E-2,1.331577301E-1,1.511018595E-1
3.476544867E1,3.937016800E-2,-4.615092278E-2,8.681964874E-2,1.059130266E-1
3.477340082E1,1.732725650E-2,-4.473972321E-2,4.519176483E-2,6.591033499E-2
3.478138790E1,-8.735813200E-3,-5.252408981E-2,2.043437958E-2,5.703208143E-2
3.478946955E1,-2.960742265E-2,-4.784035683E-2,1.257514954E-2,5.764922899E-2
3.479736390E1,-3.399301320E-2,-5.907797813E-2,3.606796265E-2,7.711439798E-2
3.480536448E1,-3.871191293E-2,-4.825663567E-2,8.124542236E-2,1.021182341E-1
3.481338236E1,-3.914414346E-2,-4.912066460E-2,1.001605988E-1,1.182254169E-1
3.482144886E1,-2.774757147E-2,-4.771232605E-2,1.310119629E-1,1.421637373E-1
3.482945350E1,-1.151506603E-2,-3.952622414E-2,1.402063370E-1,1.461257543E-1
3.483737770E1,-9.374886751E-3,-4.615330696E-2,1.420993805E-1,1.497005350E-1
3.484544471E1,-1.656429470E-2,-3.174376488E-2,1.414613724E-1,1.459224532E-1
3.485338167E1,-6.966479123E-3,-3.915524483E-2,1.239900589E-1,1.302121336E-1
3.486137488E1,-1.146131754E-2,-4.928874969E-2,1.184043884E-1,1.287646762E-1
3.486937049E1,-2.813202143E-2,-4.531550407E-2,1.031723022E-1,1.161440032E-1
3.487731370E1,-3.296700120E-2,-5.097341537E-2,9.989547729E-2,1.168940487E-1
3.488531909E1,-3.547643125E-2,-4.199457169E-2,8.711624146E-2,1.030114593E-1
3.489338782E1,-2.614772320E-2,-4.961872101E-2,9.113883972E-2,1.070140599E-1
3.490133848E1,-3.349211812E-2,-4.769587517E-2,9.515380859E-2,1.115834476E-1
3.490928124E1,-2.868534625E-2,-5.016016960E-2,8.012676239E-2,9.878861146E-2
3.491724678E1,-3.563571721E-2,-4.769206047E-2,9.626483917E-2,1.131872618E-1
3.492525813E1,-3.073397279E-2,-3.566765785E-2,8.127307892E-2,9.392588704E-2
3.493322148E1,-1.858950406E-2,-3.543019295E-2,1.022434235E-1,1.097933781E-1
3.494129724E1,-2.110403031E-2,-2.574515343E-2,9.923648834E-2,1.046712646E-1
3.494921255E1,-1.637940109E-2,-2.313399315E-2,1.082296371E-1,1.118799391E-1
3.495719148E1,-4.544682801E-3,-8.648872375E-3,1.076202393E-1,1.080628198E-1
3.496525559E1,-6.949074566E-3,-3.762245178E-3,1.165838242E-1,1.168513251E-1
3.497322582E1,-4.614450037E-3,-1.095032692E-2,1.207313538E-1,1.213147254E-1
3.498115332E1,9.764663875E-3,5.754947662E-3,1.152906418E-1,1.158464508E-1
3.498926728E1,9.614095092E-3,3.461599350E-3,1.098909378E-1,1.103649931E-1
3.499720428E1,2.073936164E-3,2.048635483E-2,7.819652557E-2,8.086215776E-2
3.500522209E1,4.077635705E-3,1.632642746E-2,1.547527313E-2,2.286183337E-2
3.501329139E1,5.905501544E-3,1.495099068E-2,-1.841354370E-2,2.444311073E-2
3.502112251E1,-4.172958434E-3,9.427309036E-3,1.251220703E-2,1.621243543E-2
3.502912021E1,-1.857756823E-2,-1.255393028E-2,6.267452240E-2,6.656442717E-2
3.503712986E1,-2.322583646E-2,-1.774668694E-2,1.320018768E-1,1.351994078E-1
3.504510309E1,-2.522522211E-2,-4.269862175E-2,1.915903091E-1,1.979048526E-1
3.505323890E1,-7.956482470E-3,-3.716588020E-2,2.486181259E-1,2.515066218E-1
3.506109717E1,-2.658680081E-3,-4.450893402E-2,2.479448318E-1,2.519221178E-1
3.506917674E1,-4.862256348E-3,-3.816795349E-2,2.087831497E-1,2.122989350E-1
3.507718336E1,4.737615585E-3,-2.499532700E-2,1.144618988E-1,1.172550112E-1
3.508518351E1,-9.585455060E-3,-2.327609062E-2,2.506637573E-2,3.552436538E-2
3.509315589E1,-7.166869938E-3,-2.563881874E-2,-6.414127350E-2,6.944649752E-2
3.510118201E1,-2.372436225E-2,-9.860277176E-3,-8.355140686E-2,8.741228757E-2
3.510917762E1,-3.521931916E-2,-1.679682732E-2,-1.050310135E-1,1.120448466E-1
3.511704040E1,-5.622582138E-2,-1.062107086E-2,-9.029579163E-2,1.068993925E-1
3.512500940E1,-5.769716948E-2,-1.553392410E-2,6.593227386E-2,8.897938470E-2
3.513313392E1,-3.997486830E-2,-3.270888329E-2,2.939109802E-1,2.984150221E-1
3.514109900E1,-2.750111371E-2,-6.775498390E-2,3.731527328E-1,3.802499325E-1
3.514906409E1,-8.177481592E-3,-8.336496353E-2,4.494400024E-1,4.571792910E-1
3.515709022E1,3.422682360E-2,-7.446670532E-2,3.863744736E-1,3.949708843E-1
3.516501155E1,4.663331434E-2,-5.689024925E-2,1.746244431E-1,1.894857846E-1
3.517292459E1,1.747124642E-2,-4.646229744E-2,-1.328897476E-1,1.418579379E-1
3.518093801E1,-6.533622742E-3,-3.677225113E-2,-2.891302109E-1,2.915324433E-1
3.518896001E1,-1.761239767E-2,-5.571985245E-2,-3.106355667E-1,3.160844093E-1
3.519687747E1,-3.679294884E-2,-7.018399239E-2,-1.663799286E-1,1.842872608E-1
3.520499513E1,-2.622358501E-2,-8.854341507E-2,9.543323517E-2,1.327972708E-1
3.521287678E1,-8.485630155E-3,-9.567689896E-2,3.187437057E-1,3.329018247E-1
